"","NAME","TYPE","STATUS","LAT","LON","STAT2"
"5844","VA HEALTH CARE CENTER (HCC) AT HARLINGEN","MILITARY","OPEN",26.17104215,-97.66727696,"OPEN"
"5845","WEIMAR MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",29.69450237,-96.78813415,"OPEN"
"5846","BAPTIST EMERGENCY HOSPITAL - WESTOVER HILLS","GENERAL ACUTE CARE","OPEN",29.46171808,-98.68991382,"OPEN"
"5847","CHILDREN S HOSPITAL OF SAN ANTONIO","CHILDREN","OPEN",29.42803731,-98.49837581,"OPEN"
"5848","CHRISTUS SANTA ROSA - MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",29.51281257,-98.59013727,"OPEN"
"5849","CHRISTUS SANTA ROSA HOSPITAL - ALAMO HEIGHTS","GENERAL ACUTE CARE","OPEN",29.50580177,-98.47604764,"OPEN"
"5850","CHRISTUS SANTA ROSA HOSPITAL - WESTOVER HILLS","GENERAL ACUTE CARE","OPEN",29.46673399,-98.69591046,"OPEN"
"5851","BAPTIST MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",29.43358894,-98.49264078,"OPEN"
"5852","LIFECARE HOSPITALS OF SAN ANTONIO","LONG TERM CARE","OPEN",29.52660024,-98.5896663,"OPEN"
"5853","NIX HEALTH CARE SYSTEM","GENERAL ACUTE CARE","OPEN",29.42567199,-98.489416,"OPEN"
"5854","KAHUKU MEDICAL CENTER","LONG TERM CARE","OPEN",21.67656379,-157.9542967,"OPEN"
"5855","KAISER FOUNDATION HOSPITAL","GENERAL ACUTE CARE","OPEN",21.36324847,-157.8999275,"OPEN"
"5856","KAUAI VETERANS MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",21.96085812,-159.6705598,"OPEN"
"5857","KOHALA HOSPITAL","GENERAL ACUTE CARE","OPEN",20.23251042,-155.7968292,"OPEN"
"5858","KONA COMMUNITY HOSPITAL","GENERAL ACUTE CARE","OPEN",19.52003097,-155.91741,"OPEN"
"5859","KUAKINI MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",21.32203997,-157.8569441,"OPEN"
"5860","DELTA MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",33.87320167,-91.48036852,"OPEN"
"5861","ABILENE BEHAVIORAL HEALTH","PSYCHIATRIC","OPEN",32.39999454,-99.73936666,"OPEN"
"5862","AUSTIN STATE HOSPITAL","PSYCHIATRIC","OPEN",30.30911532,-97.73510746,"OPEN"
"5863","SETON SHOAL CREEK HOSPITAL","PSYCHIATRIC","OPEN",30.30592149,-97.74839994,"OPEN"
"5864","AUSTIN LAKES HOSPITAL","PSYCHIATRIC","OPEN",30.28852104,-97.72434617,"OPEN"
"5865","MILLWOOD HOSPITAL","PSYCHIATRIC","OPEN",32.75085193,-97.11322999,"OPEN"
"5866","CEDAR CREST HOSPITAL","PSYCHIATRIC","OPEN",31.02135915,-97.47680697,"OPEN"
"5867","BIG SPRING STATE HOSPITAL","PSYCHIATRIC","OPEN",32.27052408,-101.4979116,"OPEN"
"5868","ASPIRE BEHAVIORAL HEALTH OF CONROE","PSYCHIATRIC","OPEN",30.28457402,-95.48004261,"OPEN"
"5869","BAYVIEW BEHAVIORAL HOSPITAL","PSYCHIATRIC","OPEN",27.68009299,-97.36048279,"OPEN"
"5870","HICKORY TRAIL HOSPITAL","PSYCHIATRIC","OPEN",32.62823893,-96.86491473,"OPEN"
"5871","UNIVERSITY BEHAVIORAL HEALTH OF DENTON","PSYCHIATRIC","OPEN",33.2312854,-97.15644671,"OPEN"
"5872","MAYHILL HOSPITAL","PSYCHIATRIC","OPEN",33.17579219,-97.08682238,"OPEN"
"5873","EL PASO PSYCHIATRIC CENTER","PSYCHIATRIC","OPEN",31.77205182,-106.436115,"OPEN"
"5874","EL PASO BEHAVIORAL HEALTH SYSTEM","PSYCHIATRIC","OPEN",31.7803651,-106.4759534,"OPEN"
"5875","GLEN OAKS HOSPITAL","PSYCHIATRIC","OPEN",33.12369603,-96.08228748,"OPEN"
"5876","RIO GRANDE STATE CENTER","PSYCHIATRIC","OPEN",26.16067855,-97.70704055,"OPEN"
"5877","RIVERSIDE GENERAL HOSPITAL","PSYCHIATRIC","CLOSED",29.73091893,-95.36085286,"OPEN"
"5878","HARRIS COUNTY PSYCHIATRIC CENTER","PSYCHIATRIC","OPEN",29.71201681,-95.37442375,"OPEN"
"5879","WEST OAKS HOSPITAL.","PSYCHIATRIC","OPEN",29.70925137,-95.498084,"OPEN"
"5880","INTRACARE NORTH HOSPITAL","PSYCHIATRIC","OPEN",30.02365626,-95.44027493,"OPEN"
"5881","CYPRESS CREEK HOSPITAL","PSYCHIATRIC","OPEN",30.0245794,-95.44534571,"OPEN"
"5882","SUN BEHAVIORAL HOUSTON","PSYCHIATRIC","OPEN",29.69058843,-95.40108121,"OPEN"
"5883","RECOVERY INNOVATIONS - RECOVERY RESPONSE CENTER","PSYCHIATRIC","OPEN",30.02680386,-95.44992884,"OPEN"
"5884","HOUSTON BEHAVIORAL HEALTHCARE HOSPITAL LLC","PSYCHIATRIC","OPEN",29.82342556,-95.54631033,"OPEN"
"5885","BEHAVIORAL HOSPITAL OF BELLAIRE","PSYCHIATRIC","OPEN",29.70798221,-95.47341614,"OPEN"
"5886","WESTBURY COMMUNITY HOSPITAL","PSYCHIATRIC","CLOSED",29.73221902,-95.48683064,"OPEN"
"5887","KERRVILLE STATE HOSPITAL","PSYCHIATRIC","OPEN",30.04685502,-99.15625399,"OPEN"
"5888","KINGWOOD PINES HOSPITAL","PSYCHIATRIC","OPEN",30.04449762,-95.22998414,"OPEN"
"5889","DEVEREUX TEXAS TREATMENT NETWORK","PSYCHIATRIC","OPEN",29.5068356,-95.10672113,"OPEN"
"5890","BEHAVIORAL HOSPITAL OF LONGVIEW","PSYCHIATRIC","OPEN",32.56443086,-94.76403545,"OPEN"
"5891","SUNRISE CANYON","PSYCHIATRIC","OPEN",33.57294164,-101.8075028,"OPEN"
"5892","ALLEGIANCE BEHAVIORAL HEALTH CENTER OF PLAINVIEW","PSYCHIATRIC","OPEN",34.20654009,-101.7325911,"OPEN"
"5893","TEXAS HEALTH SEAY BEHAVIORAL HEALTH CENTER PLANO","PSYCHIATRIC","OPEN",33.04329279,-96.83509622,"OPEN"
"5894","RUSK STATE HOSPITAL","PSYCHIATRIC","OPEN",31.80838759,-95.15774878,"OPEN"
"5895","RIVER CREST HOSPITAL","PSYCHIATRIC","OPEN",31.44727436,-100.510233,"OPEN"
"5896","SAN ANTONIO STATE HOSPITAL","PSYCHIATRIC","OPEN",29.36013837,-98.45815054,"OPEN"
"5897","LAUREL RIDGE TREATMENT CENTER","PSYCHIATRIC","OPEN",29.60323065,-98.43788298,"OPEN"
"5898","CLARITY CHILD GUIDANCE CENTER","PSYCHIATRIC","OPEN",29.52010675,-98.57619951,"OPEN"
"5899","WILSON N JONES REGIONAL MEDICAL CENTER - BEHAVIORAL HEALTH SERVICES","PSYCHIATRIC","OPEN",33.67387407,-96.60449109,"OPEN"
"5900","TERRELL STATE HOSPITAL","PSYCHIATRIC","OPEN",32.74075986,-96.26274185,"OPEN"
"5901","NORTH TEXAS STATE HOSPITAL","PSYCHIATRIC","OPEN",34.15535295,-99.32598275,"OPEN"
"5902","DEPAUL CENTER","PSYCHIATRIC","OPEN",31.5110022,-97.19839717,"OPEN"
"5903","RED RIVER HOSPITAL","PSYCHIATRIC","OPEN",33.90630725,-98.50134063,"OPEN"
"5904","GREEN OAKS HOSPITAL","PSYCHIATRIC","OPEN",32.91280443,-96.77126529,"OPEN"
"5905","TIMBERLAWN MENTAL HEALTH SYSTEM","PSYCHIATRIC","OPEN",32.79183535,-96.71651281,"OPEN"
"5906","AUSTIN OAKS HOSPITAL","PSYCHIATRIC","OPEN",30.21159597,-97.79237579,"OPEN"
"5907","CARROLLTON SPRINGS","PSYCHIATRIC","OPEN",33.04591729,-96.86860721,"OPEN"
"5908","DALLAS BEHAVIORAL HEALTHCARE HOSPITAL LLC","PSYCHIATRIC","OPEN",32.6424243,-96.87476008,"OPEN"
"5909","OCEANS BEHAVIORAL HEALTHCARE OF LONGVIEW","PSYCHIATRIC","OPEN",32.53733451,-94.73455975,"OPEN"
"5910","LONE STAR BEHAVIORAL HEALTH CYPRESS","PSYCHIATRIC","OPEN",30.02427992,-95.66277086,"OPEN"
"5911","OCEANS BEHAVIORAL HOSPITAL OF ABILENE","PSYCHIATRIC","OPEN",32.37121771,-99.74439303,"OPEN"
"5912","MONTGOMERY COUNTY MENTAL HEALTH TREATMENT FACILITY","PSYCHIATRIC","OPEN",30.33578279,-95.44511056,"OPEN"
"5913","OCEANS BEHAVIORAL HOSPITAL OF THE PERMIAN BASIN","PSYCHIATRIC","OPEN",31.92287504,-102.2221648,"OPEN"
"5914","MESA SPRINGS","PSYCHIATRIC","OPEN",32.6398134,-97.41289763,"OPEN"
"5915","OCEANS BEHAVIORAL HOSPITAL OF LUFKIN","PSYCHIATRIC","OPEN",31.30707384,-94.74573876,"OPEN"
"5916","SUNDANCE HOSPITAL","PSYCHIATRIC","OPEN",32.62799796,-97.17785112,"OPEN"
"5917","TEXAS HEALTH SPRINGWOOD HOSPITAL HURST-EULESS-BEDFORD","PSYCHIATRIC","OPEN",32.83458837,-97.12246905,"OPEN"
"5918","THE MENNINGER CLINIC","PSYCHIATRIC","OPEN",29.64637014,-95.45758019,"OPEN"
"5919","HOPEBRIDGE HOSPITAL","PSYCHIATRIC","OPEN",29.65173635,-95.4777382,"OPEN"
"5920","METROPLEX PAVILION","PSYCHIATRIC","OPEN",31.11166531,-97.80274157,"OPEN"
"5921","NIX BEHAVIORAL HEALTH CENTER","PSYCHIATRIC","OPEN",29.49964983,-98.57672949,"OPEN"
"5922","NIX SPECIALTY HEALTH CENTER","PSYCHIATRIC","OPEN",29.51519837,-98.53269609,"OPEN"
"5923","SAN ANTONIO BEHAVIORAL HEALTHCARE HOSPITAL  LLC","PSYCHIATRIC","OPEN",29.51629527,-98.60500128,"OPEN"
"5924","ROCK PRAIRIE BEHAVIORAL HEALTH","PSYCHIATRIC","OPEN",30.58055046,-96.29257915,"OPEN"
"5925","PALMS BEHAVIORAL HEALTH","PSYCHIATRIC","OPEN",26.16357422,-97.67216229,"OPEN"
"5926","MEDICAL CENTER OF MCKINNEY - WYSONG CAMPUS","PSYCHIATRIC","OPEN",33.19729748,-96.64053232,"OPEN"
"5927","EATING RECOVERY CENTER","PSYCHIATRIC","OPEN",33.01352063,-96.79205068,"OPEN"
"5928","HAVEN BEHAVIORAL HOSPITAL OF FRISCO","PSYCHIATRIC","OPEN",33.15113861,-96.83785811,"OPEN"
"5929","OCEANS BEHAVIORAL HOSPITAL OF PLANO","PSYCHIATRIC","OPEN",33.00580642,-96.776953,"OPEN"
"5930","GARLAND BEHAVIORAL HOSPITAL","PSYCHIATRIC","OPEN",32.91977573,-96.66210319,"OPEN"
"5931","SUNDANCE HOSPITAL DALLAS","PSYCHIATRIC","OPEN",32.91329646,-96.67016005,"OPEN"
"5932","WESTPARK SPRINGS","PSYCHIATRIC","OPEN",29.69434022,-95.76104056,"OPEN"
"5933","TMC BEHAVIORAL HEALTH CENTER","PSYCHIATRIC","OPEN",33.66354355,-96.61335928,"OPEN"
"5934","OCEANS BEHAVIORAL HOSPITAL OF KATY","PSYCHIATRIC","OPEN",29.7779641,-95.74854047,"OPEN"
"5935","OCEANS BEHAVIORAL HOSPITAL OF SAN MARCOS","PSYCHIATRIC","OPEN",29.8840848,-97.91806068,"OPEN"
"5936","BEHAVIORAL MEDICINE AT RENAISSANCE","PSYCHIATRIC","OPEN",26.25310267,-98.20115591,"OPEN"
"5937","SOUTH TEXAS BEHAVIORAL HEALTH CENTER","PSYCHIATRIC","OPEN",26.26204925,-98.1903686,"OPEN"
"5938","BAPTIST HOSPITALS OF SOUTHEAST TEXAS FANNIN BEHAVIORAL CENTER","PSYCHIATRIC","OPEN",30.07290488,-94.12295454,"OPEN"
"5939","THE PAVILIION","PSYCHIATRIC","OPEN",35.20065636,-101.9185355,"OPEN"
"5940","EAST TEXAS MEDICAL CENTER BEHAVIORAL HEALTH CENTER","PSYCHIATRIC","OPEN",32.31119781,-95.2487673,"OPEN"
"5941","JPS HEALTH NETWORK - TRINITY SPRINGS NORTH","PSYCHIATRIC","OPEN",32.73393445,-97.32864083,"OPEN"
"5942","OCEANS BEHAVIORAL HOSPITAL OF FORTH WORTH","PSYCHIATRIC","OPEN",32.68022009,-97.41917002,"OPEN"
"5943","CROSS CREEK HOSPITAL","PSYCHIATRIC","OPEN",30.338202,-97.67722948,"OPEN"
"5944","TEXAS NEUROREHAB CENTER BEHAVIORAL","PSYCHIATRIC","OPEN",30.18944156,-97.80627944,"OPEN"
"5945","GEORGETOWN BEHAVIORAL HEALTH INSTITUE","PSYCHIATRIC","OPEN",30.61490177,-97.68063183,"OPEN"
"5946","ROCK SPRINGS","PSYCHIATRIC","OPEN",30.60604065,-97.67346489,"OPEN"
"5947","NORTH TEXAS STATE HOSPITAL WICHITA FALLS CAMPUS","PSYCHIATRIC","OPEN",33.84582428,-98.52418343,"OPEN"
"5948","CASA AMISTAD","PSYCHIATRIC","OPEN",27.53697464,-99.47690542,"OPEN"
"5949","KULA HOSPITAL","GENERAL ACUTE CARE","OPEN",20.70140265,-156.3574296,"OPEN"
"5950","LANAI COMMUNITY HOSPITAL","SPECIAL","OPEN",20.82614245,-156.9178958,"OPEN"
"5951","LEAHI HOSPITAL","SPECIAL","OPEN",21.27325508,-157.8014934,"OPEN"
"5952","MAUI MEMORIAL MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",20.88451359,-156.489331,"OPEN"
"5953","MOLOKAI GENERAL HOSPITAL","GENERAL ACUTE CARE","OPEN",21.09410802,-157.0172527,"OPEN"
"5954","KAPIOLANI MEDICAL CENTER","CHILDREN","OPEN",21.3003561,-157.8337365,"OPEN"
"5955","NORTH HAWAII COMMUNITY HOSPITAL","GENERAL ACUTE CARE","OPEN",20.0223089,-155.6644209,"OPEN"
"5956","PALI MOMI MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",21.38347864,-157.9386956,"OPEN"
"5957","QUEEN S MEDICAL CENTER WEST","GENERAL ACUTE CARE","OPEN",21.37234105,-158.0268153,"OPEN"
"5958","QUEENS MEDICAL CENTER","GENERAL ACUTE CARE","OPEN",21.3080396,-157.8536385,"OPEN"
"5959","REHABILITATION HOSPITAL OF THE PACIFIC","REHABILITATION","OPEN",21.32141338,-157.8544936,"OPEN"
"5960","SAMUEL MAHELONA  MEMORIAL HOSPITAL","GENERAL ACUTE CARE","OPEN",22.08782195,-159.3128754,"OPEN"
"5961","HEALTHSOUTH REHABILITATION HOSPITAL OF ABILENE","REHABILITATION","OPEN",32.37142823,-99.74384655,"OPEN"
"5962","PAM REHABILITATION HOSPITAL OF ALLEN","REHABILITATION","OPEN",33.11307427,-96.6764303,"OPEN"
"5963","HEALTHSOUTH REHABILITATION HOSPITAL OF ARLINGTON","REHABILITATION","OPEN",32.69377148,-97.11825624,"OPEN"
"5964","ST. DAVID S REHABILITATION CENTER","REHABILITATION","OPEN",30.28968932,-97.72498576,"OPEN"
"5965","HEALTHSOUTH REHABILITATION HOSPITAL OF AUSTIN","REHABILITATION","CLOSED",30.2731284,-97.73411294,"OPEN"
"5966","PAM REHABILITATION HOSPITAL OF BEAUMONT","REHABILITATION","OPEN",30.07741791,-94.13788905,"OPEN"
"5967","HEALTHSOUTH REHABILITATION HOSPITAL OF THE MID-CITIES","REHABILITATION","OPEN",32.84533965,-97.1132574,"OPEN"
"5968","KATE DISHMAN REHABILITATION HOSPITAL","REHABILITATION","OPEN",30.08690903,-94.13221625,"OPEN"
"5969","VIBRA REHABILITATION HOSPITAL OF AMARILLO","REHABILITATION","OPEN",35.20670495,-101.920865,"OPEN"
"5970","SOUTH TEXAS REHABILITATION HOSPITAL","REHABILITATION","OPEN",25.98064316,-97.51056022,"OPEN"
"5971","CHI ST JOSEPH REHAB HOSPITAL","REHABILITATION","OPEN",30.65993299,-96.3507145,"OPEN"
"5972","HEALTHSOUTH REHABILITATION HOSPITAL THE WOODLANDS","REHABILITATION","OPEN",30.18560374,-95.45446695,"OPEN"
"5973","METHODIST REHABILITATION HOSPITAL","REHABILITATION","OPEN",32.64633778,-96.87102402,"OPEN"
"5974","HEALTHSOUTH REHABILITATION HOSPITAL OF DALLAS","REHABILITATION","OPEN",32.90107033,-96.77052204,"OPEN"
"5975","SELECT REHABILITATION HOSPITAL OF DENTON","REHABILITATION","OPEN",33.21994092,-97.16784483,"OPEN"
"5976","HIGHLANDS REGIONAL REHABILITATION HOSPITAL","REHABILITATION","OPEN",31.73216973,-106.3030273,"OPEN"
"5977","HEALTHSOUTH REHABILITATION HOSPITAL OF FORTH WORTH","REHABILITATION","OPEN",32.747384,-97.3395734,"OPEN"
"5978","HEALTHSOUTH CITY VIEW REHABILITATION HOSPITAL","REHABILITATION","OPEN",32.6620118,-97.41279008,"OPEN"
"5979","TIRR MEMORIAL HERMANN","REHABILITATION","OPEN",29.7093368,-95.39403896,"OPEN"
"5980","HEALTHSOUTH REHABILITATION HOSPITAL OF HUMBLE","REHABILITATION","OPEN",29.99373522,-95.2773293,"OPEN"
"5981","MEMORIAL HERMANN REHABILITATION HOSPITAL KATY","REHABILITATION","OPEN",29.77576548,-95.74579933,"OPEN"
"5982","TRUSTPOINT REHABILITATION HOSPITAL OF LUBBOCK","REHABILITATION","OPEN",33.61709402,-101.903157,"OPEN"
"5983","MESQUITE REHABILITATION HOSPITAL","REHABILITATION","OPEN",32.7784212,-96.59849193,"OPEN"
"5984","HEALTHSOUTH REHABILITATION HOSPITAL OF MIDLAND/ODESSA","REHABILITATION","OPEN",31.99956331,-102.1559482,"OPEN"
"5985","PALESTINE REGIONAL REHABILITATION AND PSYCHIATRIC CAMPUS","REHABILITATION","OPEN",31.7384786,-95.64436996,"OPEN"
"5986","HEALTHSOUTH PLANO REHABILITATION HOSPITAL","REHABILITATION","OPEN",33.01842055,-96.74824313,"OPEN"
"5987","HEALTHSOUTH REHABILITATION HOSPITAL RICHARDSON","REHABILITATION","OPEN",32.99798275,-96.75493758,"OPEN"
"5988","HEALTHSOUTH REHABILITATION HOSPITAL OF ROUND ROCK","REHABILITATION","OPEN",30.4835233,-97.69343509,"OPEN"
"5989","HEALTHSOUTH REHABILITATION INSTITUTE OF SAN ANTONIO","REHABILITATION","OPEN",29.52726915,-98.58412986,"OPEN"
"5990","WARM SPRINGS REHABILITATION HOSPITAL OF SAN ANTONIO","REHABILITATION","OPEN",29.51390899,-98.58695815,"OPEN"
"5991","SELECT REHABILITATION HOSPITAL OF SAN ANTONIO","REHABILITATION","OPEN",29.62823132,-98.4923585,"OPEN"
"5992","HEALTHSOUTH REHABILITATION HOSPITAL VISION PARK","REHABILITATION","OPEN",30.18993839,-95.45850831,"OPEN"
"5993","CARRUS REHABILITATION HOSPITAL","REHABILITATION","OPEN",33.66970891,-96.63515951,"OPEN"
"5994","HEALTHSOUTH SUGAR LAND REHABILITATION HOSPITAL","REHABILITATION","OPEN",29.60439957,-95.63326382,"OPEN"
"5995","HEALTHSOUTH REHABILITATION HOSPITAL OF TEXARKANA","REHABILITATION","OPEN",33.43007747,-94.04822781,"OPEN"
"5996","CHRISTUS ST. MICHAEL REHABILITATION HOSPITAL","REHABILITATION","OPEN",33.46503055,-94.07072522,"OPEN"
"5997","CHRISTUS TRINITY MOTHER FRANCES REHABILITATION HOSPITAL","REHABILITATION","OPEN",32.31487664,-95.2777701,"OPEN"
"5998","EAST TEXAS MEDICAL CENTER REHABILITATION HOSPITAL","REHABILITATION","OPEN",32.33688776,-95.291956,"OPEN"
"5999","KINDRED REHABILITATION HOSPITAL CLEAR LAKE","REHABILITATION","OPEN",29.54759011,-95.11754744,"OPEN"
"6000","WESLACO REHABILITATION HOSPITAL","REHABILITATION","OPEN",26.1510039,-97.97707053,"OPEN"
"6001","HEALTHSOUTH REHABILITATION HOSPITAL OF WICHITA FALLS","REHABILITATION","OPEN",33.87387587,-98.48467593,"OPEN"
"6002","BAYLOR INSTITUTE FOR REHABILITATION","REHABILITATION","OPEN",32.79157855,-96.78043674,"OPEN"
"6003","BAYLOR INSTITUTE FOR REHABILITATION AT FORT WORTH","REHABILITATION","OPEN",32.65421034,-97.41803838,"OPEN"
"6004","BAYLOR INSTITUTE FOR REHABILITATION AT FRISCO","REHABILITATION","OPEN",33.10295419,-96.84038653,"OPEN"
"6005","ICARE REHABILTATION HOSPITAL","REHABILITATION","OPEN",33.03536409,-97.07726192,"OPEN"
"6006","CORPUS CHRISTI REHABILITATION HOSPITAL","REHABILITATION","OPEN",27.68844884,-97.37805548,"OPEN"
"6007","ACCEL REHABILITATION HOSPITAL OF PLANO","REHABILITATION","OPEN",33.03139595,-96.85435167,"OPEN"
"6008","BAYLOR INSTITUTE FOR REHABILITATION AT NORTHWEST DALLAS","REHABILITATION","CLOSED",32.82601681,-96.86986391,"OPEN"
"6009","KINDRED REHABILITATION HOSPITAL ARLINGTON","REHABILITATION","OPEN",32.75605272,-97.14422496,"OPEN"
"6010","HEALTHSOUTH REHABILITATION HOSPITAL OF CYPRESS","REHABILITATION","OPEN",29.92033796,-95.61340961,"OPEN"
"6011","KINDRED REHABILITATION HOSPITAL NORTHEAST HOUSTON","REHABILITATION","OPEN",29.98635972,-95.27897621,"OPEN"
"6012","HEALTHSOUTH REHABILITATION HOSPITAL OF AUSTIN","REHABILITATION","OPEN",30.22571366,-97.76632301,"OPEN"
"6013","NEW BRAUNFELS REGIONAL REHABILITATION HOSPITAL","REHABILITATION","OPEN",29.73513973,-98.0951514,"OPEN"
"6014","HEALTHSOUTH REHABILITATION HOSPITAL THE VINTAGE","REHABILITATION","OPEN",29.99017655,-95.57110864,"OPEN"
"6015","TEXAS REHABILITATION HOSPITAL OF FORT WORTH","REHABILITATION","OPEN",32.74074231,-97.34137684,"OPEN"
"6016","PAM REHABILITATION HOSPITAL OF VICTORIA","REHABILITATION","OPEN",28.8557836,-97.02265217,"OPEN"
"6017","WARM SPRINGS REHABILITATION HOSPITAL OF THOUSAND OAKS","REHABILITATION","OPEN",29.57636556,-98.44485484,"OPEN"
"6018","WARM SPRINGS REHABILITATION HOSPITAL OF WESTOVER HILLS","REHABILITATION","OPEN",29.45190785,-98.68457631,"OPEN"
"6019","LAS PALMAS REHABILITATION HOSPITAL","REHABILITATION","OPEN",31.78905323,-106.508826,"OPEN"
"6020","REBA MCENTIRE CENTER FOR REHABILITATION","REHABILITATION","OPEN",33.77021768,-96.55128107,"OPEN"
"6021","PAM REHABILITATION HOSPITAL OF CLEAR LAKE","REHABILITATION","OPEN",29.54327694,-95.12004858,"OPEN"
"6022","WARM SPRINGS REHABILITATION HOSPITAL OF KYLE","REHABILITATION","OPEN",30.00839095,-97.85628014,"OPEN"
"6023","REHAB CENTER AT RENAISSANCE","REHABILITATION","OPEN",26.25518708,-98.20633362,"OPEN"
"6024","CECIL R BOMAR REHABILITATION CENTER","REHABILITATION","OPEN",31.61197484,-94.64665259,"OPEN"
"6025","WEATHERFORD REHABILITATION HOSPITAL LLC","REHABILITATION","OPEN",32.75062142,-97.78774264,"OPEN"
"6026","TEXAS REHABILITATION HOSPITAL OF ARLINGTON","REHABILITATION","OPEN",32.68212164,-97.11936982,"OPEN"
"6027","CENTRAL TEXAS REHABILIATION HOSPITAL","REHABILITATION","OPEN",30.31227048,-97.73479337,"OPEN"
"6028","LAREDO REHABILITATION HOSPITAL","REHABILITATION","OPEN",27.5338972,-99.47366602,"OPEN"
"6029","PROVIDENCE HOSPITAL","REHABILITATION","OPEN",27.55637042,-99.49195932,"OPEN"
"6030","WISE REGIONAL HEALTH INPATIENT REHABILITATION","REHABILITATION","OPEN",33.21784466,-97.59338257,"OPEN"
"6031","PHYSICIANS SURGICAL HOSPITAL - QUAIL CREEK","SPECIAL","OPEN",35.21042221,-101.9127795,"OPEN"
"6032","TEXAS HEALTH HEART & VASCULAR HOSPITAL  ARLINGTON","SPECIAL","OPEN",32.74750293,-97.11722863,"OPEN"
"6033","NORTHWEST HILLS SURGICAL HOSPITAL","SPECIAL","OPEN",30.35051386,-97.75171622,"OPEN"
"6034","USMD HOSPITAL AT ARLINGTON","SPECIAL","OPEN",32.67980941,-97.11791224,"OPEN"
"6035","BAYLOR ORTHOPEDIC AND SPINE HOSPITAL AT ARLINGTON","SPECIAL","OPEN",32.68289778,-97.11697677,"OPEN"
"6036","CHRISTUS SOUTHEAST TEXAS ORTHOPEDIC SPECIALTY CENTER","SPECIAL","OPEN",30.08338278,-94.1398084,"OPEN"
"6037","BELLAIRE SURGICAL HOSPITAL HOLDINGS LLC","SPECIAL","OPEN",29.7099774,-95.4626713,"OPEN"
"6038","THE HEART HOSPITAL BAYLOR DENTON","SPECIAL","OPEN",33.17662147,-97.08734292,"OPEN"
"6039","EL PASO SPECIALTY HOSPITAL","SPECIAL","OPEN",31.78036759,-106.4776047,"OPEN"
"6040","USMD HOSPITAL AT FORT WORTH","SPECIAL","OPEN",32.64653072,-97.41869014,"OPEN"
"6041","UNIVERSITY OF TEXAS M.D. ANDERSON CANCER CENTER","SPECIAL","OPEN",29.70703136,-95.39707717,"OPEN"
"6042","TOPS SURGICAL SPECIALTY HOSPITAL","SPECIAL","OPEN",30.0188957,-95.44394499,"OPEN"
"6043","HOUSTON HOSPITAL FOR SPECIALIZED SURGERY","SPECIAL","OPEN",29.72417952,-95.383959,"OPEN"
"6044","TEXAS ORTHOPEDIC HOSPITAL","SPECIAL","OPEN",29.70021194,-95.4090686,"OPEN"
"6045","LUBBOCK HEART HOSPITAL","SPECIAL","OPEN",33.60321011,-101.9155688,"OPEN"
"6046","THE HEART HOSPITAL BAYLOR PLANO","SPECIAL","OPEN",33.01459949,-96.7893949,"OPEN"
"6047","METHODIST AMBULATORY SURGERY HOSPITAL - NORTHWEST","SPECIAL","OPEN",29.52688039,-98.59497177,"OPEN"
"6048","SOUTH TEXAS SPINE AND SURGICAL HOSPITAL","SPECIAL","OPEN",29.61325343,-98.47736715,"OPEN"
"6049","TEXAS SPINE AND JOINT HOSPITAL","SPECIAL","OPEN",32.32915158,-95.29852291,"OPEN"
"6050","TEXAS INSTITUTE FOR SURGERY AT TEXAS HEALTH PRESBYTERIAN DALLAS","SPECIAL","OPEN",32.87687764,-96.76226157,"OPEN"
"6051","BAYLOR HEART AND VASCULAR CENTER","SPECIAL","OPEN",32.78817065,-96.78119411,"OPEN"
"6052","LLANO SPECIALTY HOSPITAL","SPECIAL","CLOSED",33.5867927,-101.8508308,"OPEN"
"6053","BAYLOR SURGICAL HOSPITAL AT LAS COLINAS","SPECIAL","OPEN",32.91229177,-96.95221323,"OPEN"
"6054","CUMBERLAND SURGICAL HOSPITAL","SPECIAL","OPEN",29.59073867,-98.59035687,"OPEN"
"6055","MCALLEN HEART HOSPITAL","SPECIAL","OPEN",26.18368016,-98.21822053,"OPEN"
"6056","METHODIST SPECIALTY & TRANSPLANT HOSPITAL","SPECIAL","OPEN",29.51422403,-98.57559924,"OPEN"
"6057","SCOTT & WHITE PAVILION","SPECIAL","OPEN",31.08159961,-97.36289358,"OPEN"
"6058","ALTUS BAYTOWN HOSPITAL","SPECIAL","OPEN",29.7719621,-94.98134416,"OPEN"
"6059","THE CORPUS CHRISTI MEDICAL CENTER - THE HEART HOSPITAL","SPECIAL","OPEN",27.69273454,-97.34576165,"OPEN"
"6060","PHYSICIANS SURGICAL HOSPITAL - PANHANDLE CAMPUS","SPECIAL","OPEN",35.20661691,-101.9186901,"OPEN"
"6061","PARKWAY SURGICAL AND CARDIOVASCULAR HOSPITAL","SPECIAL","OPEN",32.89687799,-97.31290555,"OPEN"
