Y,Y,OBJECTID,ID,NAME,CITY,STATE,ZIP,ZIP4,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,BEDS,TRAUMA,,STATUS,
-81.54877752,41.59889405,4786,4644119,EUCLID HOSPITAL,EUCLID,OH,44119,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,371,CUYAHOGA,39035,USA,41.59889405,-81.54877752,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,371,NOT AVAILABLE,,,OPEN
-76.78642851,41.78713891,4787,21716947,TROY COMMUNITY HOSPITAL,TROY,PA,16947,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,25,BRADFORD,42015,USA,41.78713891,-76.78642851,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-105.3807097,42.75906617,4788,1882633,MEMORIAL HOSPITAL OF CONVERSE COUNTY,DOUGLAS,WY,82633,NOT AVAILABLE,CRITICAL ACCESS,OPEN,25,CONVERSE,56009,USA,42.75906617,-105.3807097,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,LEVEL IV,,,OPEN
-81.50658603,41.43225469,4789,124844128,REGENCY HOSPITAL OF CLEVELAND EAST,WARRENSVILLE HTS,OH,44128,NOT AVAILABLE,LONG TERM CARE,OPEN,44,CUYAHOGA,39035,USA,41.43225469,-81.50658603,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",44,NOT AVAILABLE,,,OPEN
-81.69760208,41.46091276,4790,7244109,METRO HEALTH MEDICAL CENTER,CLEVELAND,OH,44109,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,731,CUYAHOGA,39035,USA,41.46091276,-81.69760208,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,731,"LEVEL I ,PEDIATRIC LEVEL II",,,OPEN
-81.62079267,41.50275096,4791,17044195,CLEVELAND CLINIC,CLEVELAND,OH,44195,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,1268,CUYAHOGA,39035,USA,41.50275096,-81.62079267,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,1268,NOT AVAILABLE,,,OPEN
-110.5416944,41.78970804,4792,1983101,SOUTH LINCOLN MEDICAL CENTER,KEMMERER,WY,83101,NOT AVAILABLE,CRITICAL ACCESS,OPEN,16,LINCOLN,56023,USA,41.78970804,-110.5416944,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,16,LEVEL V,,,OPEN
-104.4455263,42.75344312,4793,2082225,NIOBRARA HEALTH AND LIFE CENTER,LUSK,WY,82225,NOT AVAILABLE,CRITICAL ACCESS,OPEN,24,NIOBRARA,56027,USA,42.75344312,-104.4455263,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,24,LEVEL V,,,OPEN
-106.3071222,42.84790427,4794,2182601,WYOMING RECOVER LLC,CASPER,WY,82601,NOT AVAILABLE,REHABILITATION,OPEN,-999,NATRONA,56025,USA,42.84790427,-106.3071222,622210,"HOSPITALS, SUBSTANCE ABUSE",-999,NOT AVAILABLE,,,OPEN
-104.1880445,43.84777938,4795,2282701,WESTON COUNTY HEALTH SERVICES,NEWCASTLE,WY,82701,NOT AVAILABLE,CRITICAL ACCESS,OPEN,12,WESTON,56045,USA,43.84777938,-104.1880445,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,12,LEVEL V,,,OPEN
-108.771768,44.7569224,4796,2382435,POWELL VALLEY HOSPITAL,POWELL,WY,82435,NOT AVAILABLE,CRITICAL ACCESS,OPEN,25,PARK,56029,USA,44.7569224,-108.771768,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,LEVEL IV,,,OPEN
-107.2621487,41.78688584,4797,2482301,MEMORIAL HOSPITAL OF CARBON COUNTY,RAWLINS,WY,82301,NOT AVAILABLE,CRITICAL ACCESS,OPEN,25,CARBON,56007,USA,41.78688584,-107.2621487,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,LEVEL IV,,,OPEN
-81.6728436,41.49647872,4798,28144155,SELECT SPECIALTY HOSPITAL - CLEVELAND GATEWAY,CLEVELAND,OH,44155,NOT AVAILABLE,LONG TERM CARE,OPEN,75,CUYAHOGA,39035,USA,41.49647872,-81.6728436,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",75,NOT AVAILABLE,,,OPEN
-81.49469357,41.45219887,4799,10144122,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER,BEACHWOOD,OH,44122,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,144,CUYAHOGA,39035,USA,41.45219887,-81.49469357,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,144,NOT AVAILABLE,,,OPEN
-104.3736919,44.40902584,4800,2582729,CROOK COUNTY MEDICAL SERVICES DISTRICT,SUNDANCE,WY,82729,NOT AVAILABLE,CRITICAL ACCESS,OPEN,16,CROOK,56011,USA,44.40902584,-104.3736919,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,16,LEVEL V,,,OPEN
-81.94473607,41.43564594,4801,8244145,ST JOHN MEDICAL CENTER,WESTLAKE,OH,44145,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,204,CUYAHOGA,39035,USA,41.43564594,-81.94473607,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,204,LEVEL III,,,OPEN
-104.1928024,42.08286063,4802,2682240,COMMUNITY HOSPITAL,TORRINGTON,WY,82240,NOT AVAILABLE,CRITICAL ACCESS,OPEN,25,GOSHEN,56015,USA,42.08286063,-104.1928024,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,LEVEL V,,,OPEN
-81.51017413,41.45191972,4803,129444122,UNIVERSITY HOSPITALS REHABILITATION HOSPITAL,BEACHWOOD,OH,44122,NOT AVAILABLE,REHABILITATION,OPEN,50,CUYAHOGA,39035,USA,41.45191972,-81.51017413,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",50,NOT AVAILABLE,,,OPEN
-81.73139468,41.38211984,4804,14344129,PARMA COMMUNITY GENERAL HOSPITAL,PARMA,OH,44129,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,348,CUYAHOGA,39035,USA,41.38211984,-81.73139468,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,348,NOT AVAILABLE,,,OPEN
-84.6347411,40.08929177,4805,16045331,WAYNE HOSPITAL,GREENVILLE,OH,45331,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,104,DARKE,39037,USA,40.08929177,-84.6347411,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,104,NOT AVAILABLE,,,OPEN
-84.7558964,41.30178603,4806,5943526,COMMUNITY MEMORIAL HOSPITAL,HICKSVILLE,OH,43526,NOT AVAILABLE,CRITICAL ACCESS,OPEN,30,DEFIANCE,39039,USA,41.30178603,-84.7558964,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,30,NOT AVAILABLE,,,OPEN
-104.9607576,42.05010869,4807,2782201,PLATTE COUNTY MEMORIAL HOSPITAL,WHEATLAND,WY,82201,NOT AVAILABLE,CRITICAL ACCESS,OPEN,25,PLATTE,56031,USA,42.05010869,-104.9607576,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,LEVEL V,,,OPEN
-107.9494109,44.01272297,4808,2882401,WASHAKIE MEDICAL CENTER,WORLAND,WY,82401,NOT AVAILABLE,CRITICAL ACCESS,OPEN,25,WASHAKIE,56043,USA,44.01272297,-107.9494109,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,LEVEL IV,,,OPEN
-106.2423701,42.84422553,4809,3382609,ELKHORN VALLEY REHABILITATION HOSPITAL LLC,CASPER,WY,82609,NOT AVAILABLE,REHABILITATION,OPEN,41,NATRONA,56025,USA,42.84422553,-106.2423701,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",41,NOT AVAILABLE,,,OPEN
-106.2259984,42.84079505,4810,3482609,MOUNTAIN VIEW REGIONAL HOSPITAL,CASPER,WY,82609,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,23,NATRONA,56025,USA,42.84079505,-106.2259985,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,23,LEVEL I,,,OPEN
-77.01596697,41.24701063,4811,16917701,WILLIAMSPORT REGIONAL MEDICAL CENTER,WILLIAMSPORT,PA,17701,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,228,LYCOMING,42081,USA,41.24701063,-77.01596697,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,228,NOT AVAILABLE,,,OPEN
-76.71895855,39.92619279,4812,28617403,WELLSPAN SURGERY AND REHABILITATION HOSPITAL,YORK,PA,17403,NOT AVAILABLE,REHABILITATION,OPEN,-999,YORK,42133,USA,39.92619279,-76.71895855,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",-999,NOT AVAILABLE,,,OPEN
-110.9904981,41.24334827,4813,3582930,EVANSTON REGIONAL HOSPITAL,EVANSTON,WY,82930,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,42,UINTA,56041,USA,41.24334827,-110.9904981,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,42,LEVEL IV,,,OPEN
-84.37656271,41.29870389,4814,2043512,DEFIANCE REGIONAL MEDICAL CENTER,DEFIANCE,OH,43512,NOT AVAILABLE,CRITICAL ACCESS,OPEN,51,DEFIANCE,39039,USA,41.29870389,-84.37656271,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,51,LEVEL III,,,OPEN
-84.34023765,41.28330103,4815,3343512,MERCY HOSPITAL OF DEFIANCE,DEFIANCE,OH,43512,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,23,DEFIANCE,39039,USA,41.28330103,-84.34023765,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,23,NOT AVAILABLE,,,OPEN
-83.08925286,40.30551402,4816,12743015,GRADY MEMORIAL HOSPITAL,DELAWARE,OH,43015,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,152,DELAWARE,39041,USA,40.30551402,-83.08925286,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,152,NOT AVAILABLE,,,OPEN
-82.71019692,41.44589226,4817,1844870,FIRELANDS REGIONAL MEDICAL CENTER,SANDUSKY,OH,44870,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,283,ERIE,39043,USA,41.44589226,-82.71019692,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,283,LEVEL III,,,OPEN
-105.5174792,44.28988265,4818,3682716,CAMPBELL COUNTY MEMORIAL HOSPITAL,GILLETTE,WY,82716,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,215,CAMPBELL,56005,USA,44.28988265,-105.5174792,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,215,LEVEL III,,,OPEN
-110.7495779,43.48028185,4819,3783001,TETON COUNTY HOSPITAL DISTRICT,JACKSON,WY,83001,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,48,TETON,56039,USA,43.48028185,-110.7495779,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,48,LEVEL III,,,OPEN
-104.1828496,42.05906863,4820,3982240,ST JOSEPH S CHILDREN S HOME,TORRINGTON,WY,82240,NOT AVAILABLE,PSYCHIATRIC,OPEN,-999,GOSHEN,56015,USA,42.05906863,-104.1828496,622210,"CHILDREN S HOSPITALS, PSYCHIATRIC OR SUBSTANCE ABUSE",-999,NOT AVAILABLE,,,OPEN
-108.1996817,43.6479338,4821,4082443,GOTTSCHE REHABILITATION CENTER,THERMOPOLIS,WY,82443,NOT AVAILABLE,REHABILITATION,CLOSED,-999,HOT SPRINGS,56017,USA,43.6479338,-108.1996817,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",-999,NOT AVAILABLE,,,OPEN
-74.75652847,40.20797957,4822,708611,NEW JERSEY STATE PRISON HOSPITAL,TRENTON,NJ,8611,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,-999,MERCER,34021,USA,40.20797957,-74.75652847,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,-999,NOT AVAILABLE,,,OPEN
-109.246393,41.60276094,4823,4182901,ASPEN MOUNTAIN MEDICAL CENTER,ROCK SPRINGS,WY,82901,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,16,SWEETWATER,56037,USA,41.60276094,-109.246393,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,16,NOT AVAILABLE,,,OPEN
-82.71201007,41.43699783,4824,28244870,FIRELANDS REG MED CTR SOUTH CAMPUS,SANDUSKY,OH,44870,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,141,ERIE,39043,USA,41.43699783,-82.71201007,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,141,NOT AVAILABLE,,,OPEN
-82.78408095,39.8506699,4825,15443110,DILEY RIDGE MEDICAL CENTER,CANAL WINCHESTER,OH,43110,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,10,FAIRFIELD,39045,USA,39.8506699,-82.78408096,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,10,NOT AVAILABLE,,,OPEN
-82.57745661,39.71755125,4826,10543130,FAIRFIELD MEDICAL CENTER,LANCASTER,OH,43130,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,245,FAIRFIELD,39045,USA,39.71755125,-82.57745661,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,245,NOT AVAILABLE,,,OPEN
-82.79019974,40.08643247,4827,14743054,MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL,NEW ALBANY,OH,43054,NOT AVAILABLE,SPECIAL,OPEN,60,FRANKLIN,39049,USA,40.08643247,-82.79019974,622310,"HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)",60,NOT AVAILABLE,,,OPEN
-83.00888947,39.98392759,4828,124543201,OHIOHEALTH REHABILITATION HOSPITAL,COLUMBUS,OH,43201,NOT AVAILABLE,REHABILITATION,OPEN,74,FRANKLIN,39049,USA,39.98392759,-83.00888947,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",74,NOT AVAILABLE,,,OPEN
-83.01818218,39.94670277,4829,124643223,POMEGRANATE HEALTH SYSTEMS OF COLUMBUS,COLUMBUS,OH,43223,NOT AVAILABLE,PSYCHIATRIC,OPEN,20,FRANKLIN,39049,USA,39.94670277,-83.01818218,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",20,NOT AVAILABLE,,,OPEN
-83.02186239,39.95742691,4830,124043222,MOUNT CARMEL WEST,COLUMBUS,OH,43222,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,514,FRANKLIN,39049,USA,39.95742691,-83.02186239,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,514,LEVEL II,,,OPEN
-82.9467049,40.11480983,4831,12043081,MOUNT CARMEL ST ANN S HOSPITAL,WESTERVILLE,OH,43081,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,392,FRANKLIN,39049,USA,40.11480983,-82.94670491,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,392,NOT AVAILABLE,,,OPEN
-106.2308097,42.84168021,4832,4282609,SUMMIT MEDICAL CENTER LLC,CASPER,WY,82609,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,16,NATRONA,56025,USA,42.84168021,-106.2308097,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,16,NOT AVAILABLE,,,OPEN
-66.15412449,18.3675704,4833,3200956,HOSP UNIVERSITARIO DR RAMON RUIZ ARNAU,BAYAMON,PR,956,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,102,BAYAMON,72021,PRI,18.3675704,-66.15412449,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,102,NOT AVAILABLE,,,OPEN
-97.34527531,32.73566902,4834,20276104,PLAZA MEDICAL CENTER OF FORT WORTH,FORT WORTH,TX,76104,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,320,TARRANT,48439,USA,32.73566902,-97.34527531,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,320,NOT AVAILABLE,,,OPEN
-82.96287562,39.97051769,4835,28343205,OHIO STATE UNIVERSITY HOSPITAL EAST,COLUMBUS,OH,43205,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,404,FRANKLIN,39049,USA,39.97051769,-82.96287562,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,404,NOT AVAILABLE,,,OPEN
-66.16635106,18.39799578,4836,3100674,DOCTORS CENTER HOSPITAL- BAYAMON (ANT. MATILDES BRENES),BAYAMON,PR,674,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,91,BAYAMON,72021,PRI,18.39799578,-66.16635106,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,91,NOT AVAILABLE,,,OPEN
-66.1634489,18.39681476,4837,7100960,PUERTO RICO CHILDRENS HOSPITAL,BAYAMON,PR,960,NOT AVAILABLE,CHILDREN,OPEN,150,BAYAMON,72021,PRI,18.39681476,-66.1634489,622110,"CHILDREN S HOSPITALS, GENERAL",150,NOT AVAILABLE,,,OPEN
-83.01673059,39.9955822,4838,127543210,OSU JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,COLUMBUS,OH,43210,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,306,FRANKLIN,39049,USA,39.9955822,-83.01673059,622310,CANCER HOSPITALS,306,NOT AVAILABLE,,,OPEN
-83.17097166,40.10381594,4839,126843016,DUBLIN SPRINGS,DUBLIN,OH,43016,NOT AVAILABLE,PSYCHIATRIC,OPEN,72,FRANKLIN,39049,USA,40.10381594,-83.17097166,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",72,NOT AVAILABLE,,,OPEN
-83.13786535,39.95252518,4840,12243228,DOCTORS HOSPITAL,COLUMBUS,OH,43228,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,251,FRANKLIN,39049,USA,39.95252518,-83.13786535,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,251,NOT AVAILABLE,,,OPEN
-83.16574197,40.10121954,4841,14843016,DUBLIN METHODIST HOSPITAL,DUBLIN,OH,43016,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,147,FRANKLIN,39049,USA,40.10121954,-83.16574197,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,147,NOT AVAILABLE,,,OPEN
-82.99100198,39.96097328,4842,1643215,GRANT MEDICAL CENTER,COLUMBUS,OH,43215,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,636,FRANKLIN,39049,USA,39.96097328,-82.99100198,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,636,LEVEL I,,,OPEN
-67.14732752,18.0857323,4843,1100623,METROPOLITANO PSIQUIATRICO DE CABO ROJO,CABO ROJO PUEBLO,PR,623,NOT AVAILABLE,PSYCHIATRIC,OPEN,43,CABO ROJO,72023,PRI,18.0857323,-67.14732753,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",43,NOT AVAILABLE,,,OPEN
-83.0222907,39.95785521,4844,28443222,SELECT SPECIALTY HOSPITAL MT. CARMEL,COLUMBUS,OH,43222,NOT AVAILABLE,LONG TERM CARE,OPEN,24,FRANKLIN,39049,USA,39.95785521,-83.0222907,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",24,NOT AVAILABLE,,,OPEN
-66.14809186,18.41770643,4845,7200960,CENTRO MEDICO CORRECIONAL,BAYAMON,PR,960,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,-999,BAYAMON,72021,PRI,18.41770643,-66.14809186,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,-999,NOT AVAILABLE,,,OPEN
-83.00883236,39.9845986,4846,126443201,"SELECT SPECIALTY HOSPITAL-COLUMBUS, INC",COLUMBUS,OH,43201,NOT AVAILABLE,LONG TERM CARE,OPEN,162,FRANKLIN,39049,USA,39.9845986,-83.00883237,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",162,NOT AVAILABLE,,,OPEN
-66.03194587,18.21793941,4847,3500726,HOSPITAL INTERAMERICANO DE MEDICINA AVANZADA,CAGUAS,PR,726,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,300,CAGUAS,72025,PRI,18.21793941,-66.03194587,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,300,NOT AVAILABLE,,,OPEN
-66.04989021,18.22071611,4848,3600726,HOSP SAN JUAN BAUTISTA MEDICAL CENTER,CAGUAS,PR,726,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,135,CAGUAS,72025,PRI,18.22071611,-66.04989021,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,135,NOT AVAILABLE,,,OPEN
-65.97189867,18.3884717,4849,4200984,HOSP UPR CAROLINA,CAROLINA,PR,984,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,-999,CAROLINA,72031,PRI,18.3884717,-65.97189867,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,-999,NOT AVAILABLE,,,OPEN
-82.96286372,39.97079133,4850,28543205,SELECT SPECIALTY HOSPITAL COLUMBUS EAST,COLUMBUS,OH,43205,NOT AVAILABLE,LONG TERM CARE,OPEN,23,FRANKLIN,39049,USA,39.97079133,-82.96286372,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",23,NOT AVAILABLE,,,OPEN
-83.05916505,39.95675249,4851,129343223,TWIN VALLEY BEHAVIORAL HEALTHCARE,COLUMBUS,OH,43223,NOT AVAILABLE,PSYCHIATRIC,OPEN,228,FRANKLIN,39049,USA,39.95675249,-83.05916505,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",228,NOT AVAILABLE,,,OPEN
-66.16140123,18.17603896,4852,3800739,FIRST HOSP PANAMERICANO - CIDRA,CIDRA,PR,739,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,-999,CIDRA,72041,PRI,18.17603896,-66.16140123,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,-999,NOT AVAILABLE,,,OPEN
-84.13294884,41.53902085,4853,14543567,FULTON COUNTY HEALTH CENTER,WAUSEON,OH,43567,NOT AVAILABLE,CRITICAL ACCESS,OPEN,117,FULTON,39051,USA,41.53902085,-84.13294884,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,117,NOT AVAILABLE,,,OPEN
-65.4396346,18.14212852,4854,6700765,CENTRO DE SALUD SUSANA CENTENO - VIEQUES,VIEQUES,PR,765,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,-999,VIEQUES,72147,PRI,18.14212852,-65.43963461,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,-999,NOT AVAILABLE,,,OPEN
-74.8468582,40.00819122,4855,3408060,HAMPTON BEHAVIORAL HEALTH CENTER,WESTAMPTON TOWNSHIP,NJ,8060,NOT AVAILABLE,PSYCHIATRIC,OPEN,110,BURLINGTON,34005,USA,40.00819122,-74.8468582,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",110,NOT AVAILABLE,,,OPEN
-74.91805459,39.88309502,4856,4908053,WEISMAN CHILDRENS REHABILITATION HOSPITAL,MARLTON,NJ,8053,NOT AVAILABLE,CHILDREN,OPEN,18,BURLINGTON,34005,USA,39.88309502,-74.91805459,622310,"CHILDREN S HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)",18,NOT AVAILABLE,,,OPEN
-74.91853141,39.88139503,4857,8808053,VIRTUA WEST JERSEY HOSPITAL - MARLTON,MARLTON,NJ,8053,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,198,BURLINGTON,34005,USA,39.88139503,-74.91853141,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,198,NOT AVAILABLE,,,OPEN
-74.880726,40.04653235,4858,10808046,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY,WILLINGBORO,NJ,8046,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,169,BURLINGTON,34005,USA,40.04653235,-74.880726,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,169,NOT AVAILABLE,,,OPEN
-74.79479956,39.98637113,4859,11908060,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,MOUNT HOLLY,NJ,8060,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,383,BURLINGTON,34005,USA,39.98637113,-74.79479956,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,383,NOT AVAILABLE,,,OPEN
-75.11430767,39.94197164,4860,1508103,SOUTH JERSEY HEALTH CARE CENTER,CAMDEN,NJ,8103,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,-999,CAMDEN,34007,USA,39.94197164,-75.11430767,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,-999,NOT AVAILABLE,,,OPEN
-75.10836805,39.92864825,4861,1608104,VIRTUA WEST JERSEY HOSPITAL - CAMDEN,CAMDEN,NJ,8104,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,15,CAMDEN,34007,USA,39.92864825,-75.10836805,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,15,NOT AVAILABLE,,,OPEN
-74.86248752,39.68107392,4862,3108037,ANCORA PSYCHIATRIC HOSPITAL,ANCORA,NJ,8037,NOT AVAILABLE,PSYCHIATRIC,OPEN,600,CAMDEN,34007,USA,39.68107392,-74.86248752,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",600,NOT AVAILABLE,,,OPEN
-75.09500468,39.92773165,4863,8308103,OUR LADY OF LOURDES MEDICAL CENTER,CAMDEN,NJ,8103,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,350,CAMDEN,34007,USA,39.92773165,-75.09500468,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,350,NOT AVAILABLE,,,OPEN
-75.0161225,39.92820455,4864,8608002,KENNEDY MEMORIAL HOSPITAL - UNIVERSITY MEDICAL CENTER CHERRY HILL,CHERRY HILL,NJ,8002,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,196,CAMDEN,34007,USA,39.92820455,-75.0161225,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,196,NOT AVAILABLE,,,OPEN
-74.95883843,39.86271769,4865,8908043,VIRTUA WEST JERSEY HOSPITAL - VOORHEES,VOORHEES,NJ,8043,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,398,CAMDEN,34007,USA,39.86271769,-74.95883843,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,398,NOT AVAILABLE,,,OPEN
-75.00843527,39.8282493,4866,9008084,KENNEDY MEMORIAL HOSPITAL - STRATFORD,STRATFORD,NJ,8084,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,181,CAMDEN,34007,USA,39.8282493,-75.00843527,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,181,NOT AVAILABLE,,,OPEN
-75.11616909,39.941346,4867,9108103,THE COOPER UNIVERSITY HOSPITAL,CAMDEN,NJ,8103,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,635,CAMDEN,34007,USA,39.941346,-75.11616909,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,635,I,,,OPEN
